,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11668,2,2,185,2,4,2016-09-10,0.09,1,0
11669,1,1,55,1,2,2016-10-01,0.05,1,0
11670,1,2,98,2,12,2018-06-24,0.27,1,320
11671,1,2,165,1,232,2019-06-23,5.18,4,231
11672,1,1,75,4,40,2016-09-30,0.89,1,0
11673,2,2,145,1,3,2016-01-02,0.07,1,0
11674,2,2,135,3,10,2016-03-24,0.23,1,0
11675,3,1,50,2,1,2015-11-03,0.02,1,0
11676,2,1,100,1,25,2017-10-20,0.72,1,0
11677,1,1,100,6,0,,,1,0
11678,2,2,130,1,6,2015-12-30,0.13,1,0
11679,2,1,145,2,1,2015-10-27,0.02,1,0
11680,2,1,45,5,0,,,1,0
11681,1,2,120,7,9,2018-12-11,0.21,1,0
11682,2,1,90,2,67,2019-06-22,1.54,1,211
11683,2,2,190,1,0,,,1,0
11684,2,2,250,2,3,2016-07-30,0.07,1,0
11685,1,2,90,5,1,2016-01-05,0.02,1,0
11686,2,2,165,120,7,2018-08-08,0.22,2,139
11687,2,2,175,5,9,2017-08-27,0.2,1,0
11688,1,2,120,2,74,2019-07-01,1.65,1,333
11689,2,1,85,1,3,2017-10-22,0.07,1,0
11690,2,1,90,1,1,2015-10-28,0.02,1,0
11691,1,1,70,6,9,2017-08-31,0.21,1,0
11692,2,2,110,3,1,2015-11-29,0.02,1,0
11693,2,2,239,30,0,,,121,186
11694,2,2,125,30,8,2019-05-31,0.3,4,56
11695,2,2,239,30,0,,,121,186
11696,1,1,55,1,0,,,1,0
11697,2,2,195,3,5,2017-03-12,0.14,1,0
11698,1,2,150,14,0,,,1,42
11699,2,1,104,3,65,2017-05-26,1.46,1,0
11700,2,1,95,3,0,,,1,0
11701,1,1,45,1,2,2015-11-02,0.04,1,0
11702,2,2,210,5,0,,,1,0
11703,2,2,189,30,0,,,121,365
11704,1,1,40,4,1,2016-01-02,0.02,1,0
11705,2,2,100,2,17,2016-12-27,0.39,1,0
11706,2,2,295,4,2,2016-07-23,0.05,1,0
11707,2,2,75,1,123,2019-07-01,2.89,1,80
11708,3,1,34,2,71,2019-01-29,1.72,5,282
11709,1,2,200,5,0,,,1,0
11710,1,1,75,3,6,2016-08-16,0.16,1,0
11711,2,2,110,1,85,2019-05-06,1.9,1,304
11712,2,1,100,1,0,,,1,0
11713,2,2,185,2,2,2016-09-25,0.06,1,0
11714,2,2,145,6,49,2019-06-21,2.38,1,76
11715,2,2,250,7,34,2019-06-30,0.78,1,147
11716,1,1,55,2,0,,,1,0
11717,1,2,145,5,98,2019-06-29,2.26,2,88
11718,2,2,150,1,0,,,1,0
11719,1,1,70,6,0,,,1,0
11720,2,2,195,4,4,2016-05-14,0.09,1,0
11721,2,1,86,1,3,2015-11-02,0.07,1,0
11722,1,2,120,5,0,,,1,190
11723,1,1,60,1,0,,,1,0
11724,2,1,65,3,17,2019-04-18,0.39,1,280
11725,2,2,199,28,17,2019-06-04,0.63,1,114
11726,1,1,55,2,67,2019-06-23,1.72,2,110
11727,1,2,150,2,40,2018-09-03,0.9,1,0
11728,1,2,165,4,0,,,1,0
11729,2,2,100,5,3,2018-01-13,0.07,1,0
11730,1,2,149,2,26,2019-06-23,0.67,3,360
11731,2,1,36,1,1,2015-12-27,0.02,1,0
11732,3,1,50,2,3,2018-01-07,0.08,5,346
11733,2,1,50,2,66,2019-05-29,1.51,4,180
11734,2,2,300,1,0,,,1,0
11735,2,1,73,1,4,2016-01-05,0.09,1,0
11736,1,2,100,15,3,2016-08-01,0.07,2,211
11737,2,2,193,1,8,2017-12-30,0.23,1,0
11738,3,1,79,3,4,2019-06-02,0.31,1,180
11739,1,1,60,4,2,2016-05-28,0.05,1,0
11740,1,1,60,3,1,2015-12-14,0.02,1,0
11741,2,2,159,1,188,2018-11-20,4.19,1,157
11742,1,1,75,4,2,2017-07-07,0.04,1,0
11743,1,2,750,1,6,2019-06-14,0.17,1,365
11744,2,1,235,1,2,2015-11-06,0.04,1,0
11745,2,2,139,30,0,,,121,360
11746,2,1,41,1,124,2019-06-25,2.78,2,37
11747,2,2,220,2,93,2019-06-22,2.48,2,293
11748,2,2,120,360,0,,,1,365
11749,2,2,180,4,5,2016-11-27,0.11,1,0
11750,2,2,185,6,10,2018-11-27,0.23,1,0
11751,2,2,225,2,1,2016-01-05,0.02,1,0
11752,2,2,200,1,0,,,1,0
11753,1,2,150,2,9,2018-12-29,0.21,1,6
11754,3,1,74,2,6,2019-05-26,0.13,1,5
11755,1,1,49,1,136,2019-07-07,3.05,3,200
11756,2,1,140,14,1,2016-01-01,0.02,1,0
11757,2,2,180,1,43,2016-08-27,0.98,1,0
11758,1,1,50,3,2,2015-12-29,0.05,1,0
11759,3,1,47,1,629,2019-07-05,14.58,2,333
11760,2,2,245,30,1,2016-08-15,0.03,49,331
11761,1,2,115,1,131,2019-06-23,2.92,1,241
11762,1,1,50,7,1,2016-01-02,0.02,1,0
11763,5,2,110,2,112,2019-07-01,2.6,1,162
11764,1,1,125,5,26,2019-05-20,0.59,2,292
11765,2,2,150,3,90,2019-06-25,2.11,2,37
11766,2,2,139,1,1,2015-11-09,0.02,1,0
11767,1,2,220,1,0,,,1,0
11768,2,2,150,30,10,2019-01-25,0.39,39,241
11769,1,1,79,2,78,2019-06-12,1.91,1,58
11770,1,2,240,1,1,2017-10-09,0.05,1,0
11771,1,2,115,5,1,2015-11-06,0.02,1,0
11772,1,2,120,3,184,2019-06-27,4.1,2,262
11773,1,2,200,1,1,2015-11-27,0.02,2,0
11774,1,2,200,10,1,2016-01-07,0.02,2,0
11775,2,2,150,7,1,2017-07-29,0.04,1,0
11776,1,2,165,2,53,2019-06-22,1.24,3,289
11777,2,1,85,6,10,2019-01-02,0.23,1,36
11778,2,2,130,2,4,2016-04-01,0.1,1,0
11779,2,1,85,1,1,2015-11-08,0.02,1,0
11780,1,2,90,3,82,2019-06-24,1.83,3,351
11781,2,1,120,1,0,,,1,0
11782,2,2,70,20,2,2018-05-18,0.06,7,341
11783,1,1,40,5,8,2019-05-26,0.23,1,289
11784,2,1,55,7,24,2018-01-01,0.54,2,0
11785,2,2,130,2,210,2019-07-04,4.73,2,237
11786,2,1,60,3,1,2016-04-24,0.03,1,0
11787,1,1,65,1,71,2018-11-12,1.61,1,0
11788,2,2,249,7,107,2019-06-23,2.4,2,249
11789,1,1,75,1,1,2015-11-25,0.02,1,0
11790,2,2,500,2,2,2016-02-08,0.05,1,0
11791,2,2,169,1,66,2017-08-28,1.51,3,231
11792,1,2,300,4,0,,,1,0
11793,2,2,95,1,6,2016-05-16,0.14,1,0
11794,1,1,69,1,0,,,4,334
11795,1,1,240,1,0,,,1,0
11796,2,2,120,3,1,2015-11-10,0.02,1,0
11797,2,2,180,4,13,2019-06-26,0.35,1,4
11798,2,1,80,1,200,2019-06-23,4.51,1,58
11799,2,1,90,4,72,2019-06-27,1.62,1,63
11800,3,2,140,4,11,2017-08-26,0.25,1,38
11801,2,2,200,1,1,2016-01-03,0.02,1,0
11802,2,1,139,1,3,2015-12-20,0.07,1,0
11803,2,2,250,7,0,,,1,0
11804,2,1,47,7,2,2015-12-09,0.04,1,0
11805,1,2,108,7,19,2019-06-21,0.43,1,21
11806,2,2,85,1,0,,,1,0
11807,3,2,75,5,85,2019-05-25,1.9,1,332
11808,1,1,60,1,2,2015-11-23,0.05,1,0
11809,1,1,80,2,2,2016-05-16,0.05,1,0
11810,1,1,60,1,0,,,1,0
11811,3,1,50,1,9,2019-04-21,0.42,2,0
11812,2,2,120,2,0,,,1,0
11813,2,1,300,1,0,,,1,0
11814,2,2,275,30,4,2016-08-20,0.09,1,253
11815,1,1,100,1,0,,,1,0
11816,2,1,65,2,24,2016-12-27,0.54,1,0
11817,2,1,65,5,2,2016-01-05,0.05,1,159
11818,1,2,350,3,0,,,1,0
11819,1,2,132,1,1,2015-12-01,0.02,1,0
11820,2,3,35,1,25,2019-05-24,0.63,3,55
11821,2,2,150,7,0,,,1,0
11822,2,1,75,5,1,2015-11-21,0.02,1,0
11823,2,1,100,1,2,2015-12-03,0.05,1,0
11824,1,2,89,3,3,2017-12-28,0.07,1,0
11825,1,1,50,1,1,2015-12-29,0.02,1,0
11826,2,1,300,3,0,,,1,0
11827,2,1,50,13,0,,,1,0
11828,2,2,400,1,0,,,1,0
11829,2,2,250,2,0,,,1,0
11830,3,1,70,1,0,,,1,0
11831,2,2,135,1,0,,,1,0
11832,2,2,450,2,9,2018-04-16,0.23,1,0
11833,2,2,80,2,2,2018-10-09,0.05,1,0
11834,1,1,90,1,46,2019-06-09,1.04,3,16
11835,1,1,100,1,1,2016-08-01,0.03,2,0
11836,2,2,90,3,1,2016-06-12,0.03,1,0
11837,1,2,145,3,3,2019-06-17,0.07,1,0
11838,3,2,125,5,6,2018-09-04,0.16,1,157
11839,1,1,50,1,2,2015-11-12,0.04,4,0
11840,1,2,150,3,34,2019-05-01,0.77,1,0
11841,2,1,95,1,2,2015-11-10,0.04,2,0
11842,1,2,125,1,9,2016-07-23,0.21,1,0
11843,3,2,120,1,1,2015-12-27,0.02,2,0
11844,2,2,400,3,124,2019-06-30,2.82,1,245
11845,2,2,201,1,162,2019-07-05,4.46,2,73
11846,1,1,50,2,38,2017-12-09,1.06,1,98
11847,2,2,199,2,5,2016-05-19,0.11,1,0
11848,1,1,49,5,0,,,1,0
11849,2,2,185,5,14,2019-04-21,0.38,1,4
11850,1,1,85,1,8,2018-09-04,0.19,1,364
11851,1,2,89,1,0,,,1,0
11852,1,1,100,1,0,,,1,0
11853,1,1,60,1,3,2016-05-01,0.07,1,0
11854,2,2,132,30,5,2019-05-01,0.13,12,220
11855,1,2,125,2,0,,,1,0
11856,1,2,100,1,10,2016-07-17,0.23,1,0
11857,2,2,175,5,0,,,1,0
11858,2,2,304,30,0,,,3,176
11859,1,2,95,1,0,,,1,0
11860,1,2,100,30,4,2017-07-25,0.11,1,0
11861,2,2,300,2,8,2019-05-27,0.18,1,181
11862,2,2,175,1,0,,,1,0
11863,2,2,300,3,3,2017-11-26,0.07,1,0
11864,3,1,39,4,9,2019-04-25,0.21,1,0
11865,2,2,179,1,9,2017-09-11,0.21,1,189
11866,3,3,20,3,3,2019-01-25,0.07,1,0
11867,2,2,120,2,2,2018-03-02,0.05,1,0
11868,2,1,82,5,0,,,1,0
11869,2,2,170,1,137,2019-06-23,3.06,2,289
11870,2,2,120,1,206,2019-06-23,4.64,1,278
11871,1,1,75,2,42,2018-06-06,0.96,1,0
11872,1,2,110,2,50,2018-12-25,1.15,1,0
11873,2,2,177,2,123,2019-06-28,2.81,2,261
11874,2,1,180,1,10,2019-06-06,0.3,1,175
11875,3,1,70,1,1,2016-01-05,0.02,1,364
11876,2,2,325,2,9,2016-11-03,0.21,1,0
11877,2,1,165,1,193,2019-07-05,4.37,1,213
11878,1,1,75,1,2,2015-12-28,0.05,1,0
11879,2,1,159,1,0,,,3,365
11880,2,2,150,6,1,2016-01-01,0.02,1,0
11881,2,2,150,1,0,,,1,0
11882,2,2,230,30,0,,,121,363
11883,2,1,159,1,1,2018-05-11,0.07,3,365
11884,1,2,250,28,4,2018-07-21,0.09,1,0
11885,1,2,119,1,7,2016-04-11,0.16,1,0
11886,2,2,239,30,0,,,121,363
11887,1,2,80,1,17,2017-08-30,0.38,1,0
11888,2,1,99,1,0,,,1,0
11889,2,2,250,5,12,2019-06-15,0.27,1,20
11890,1,2,125,3,93,2019-06-30,2.69,1,23
11891,1,2,150,5,30,2019-05-14,0.76,1,284
11892,1,1,50,3,71,2019-05-27,1.85,2,2
11893,2,2,200,4,0,,,1,0
11894,5,1,47,2,138,2019-05-20,3.22,2,353
11895,1,2,150,4,1,2015-12-02,0.02,1,0
11896,2,2,299,1,177,2019-06-22,4.05,1,91
11897,2,2,142,20,0,,,1,0
11898,1,2,150,1,0,,,1,0
11899,3,1,88,2,132,2019-06-01,3.23,1,14
11900,2,1,800,5,0,,,1,0
11901,1,2,85,90,0,,,1,0
11902,2,1,169,1,9,2019-05-03,0.21,2,89
11903,1,2,110,2,104,2019-06-16,2.38,2,155
11904,1,1,60,1,1,2016-01-03,0.02,1,0
11905,1,2,110,2,122,2019-07-04,2.76,2,159
11906,2,2,78,5,2,2017-05-22,0.08,1,0
11907,1,2,110,1,0,,,1,0
11908,1,1,46,1,0,,,1,0
11909,3,1,80,1,2,2016-01-03,0.05,1,0
11910,2,2,150,3,12,2019-06-14,0.27,2,1
11911,2,2,199,2,1,2015-11-28,0.02,1,0
11912,2,2,125,2,15,2017-12-03,0.34,1,0
11913,2,2,650,3,130,2019-06-05,3.11,2,235
11914,3,1,58,6,76,2019-06-21,1.75,5,279
11915,2,2,200,1,2,2015-12-13,0.05,1,0
11916,2,2,145,21,0,,,1,0
11917,1,2,98,14,9,2018-06-04,0.2,1,6
11918,1,1,40,7,23,2018-12-26,0.57,1,130
11919,2,1,135,2,123,2019-06-27,2.81,1,124
11920,2,2,250,5,0,,,1,0
11921,2,2,250,13,9,2019-04-23,0.21,1,44
11922,1,2,130,2,4,2016-12-31,0.09,1,0
11923,1,1,60,2,54,2017-08-19,1.22,1,0
11924,2,2,350,3,0,,,1,0
11925,2,2,465,3,46,2019-06-29,1.22,2,325
11926,2,2,126,1,3,2016-06-04,0.07,1,0
11927,2,2,215,1,0,,,1,0
11928,2,2,139,3,18,2016-07-25,0.44,1,0
11929,2,2,200,1,9,2016-10-13,0.2,1,0
11930,2,2,200,6,0,,,1,0
11931,2,2,40,1,1,2016-03-31,0.03,1,0
11932,1,1,55,1,0,,,1,0
11933,1,2,99,30,7,2017-11-26,0.16,1,0
11934,1,1,82,3,0,,,1,0
11935,1,2,185,2,3,2016-10-16,0.07,1,0
11936,2,1,60,7,6,2018-01-05,0.18,2,0
11937,2,2,200,7,0,,,1,0
11938,2,2,140,1,0,,,1,0
11939,1,2,94,30,3,2017-12-03,0.08,3,355
11940,1,2,134,2,2,2016-02-22,0.05,2,0
11941,1,1,60,1,0,,,1,0
11942,2,1,70,3,6,2019-06-29,0.28,2,233
11943,2,2,200,1,1,2015-12-03,0.02,1,0
11944,2,1,90,2,66,2018-06-25,1.5,1,0
11945,1,2,115,1,1,2015-12-27,0.02,2,0
11946,2,2,245,10,6,2017-01-03,0.14,1,0
11947,2,2,375,1,110,2019-06-23,2.47,1,134
11948,1,2,75,2,161,2019-06-28,3.65,1,183
11949,2,1,150,2,2,2016-09-24,0.05,1,0
11950,5,2,159,1,0,,,1,0
11951,1,1,40,15,0,,,5,342
11952,1,1,57,1,10,2016-03-17,0.22,2,0
11953,2,2,425,5,1,2016-01-01,0.02,1,0
11954,2,2,200,1,0,,,1,0
11955,2,1,65,1,11,2016-07-04,0.25,1,0
11956,1,1,65,15,1,2016-07-01,0.03,1,0
11957,1,1,75,14,3,2018-07-15,0.13,1,0
11958,2,1,90,1,0,,,1,0
11959,2,1,100,1,0,,,1,0
11960,2,2,100,1,8,2016-11-15,0.19,1,0
11961,3,1,77,2,1,2018-05-06,0.07,1,364
11962,1,2,165,4,10,2018-07-31,0.23,1,0
11963,2,2,190,4,1,2016-01-05,0.02,1,0
11964,2,2,190,2,119,2019-06-23,2.72,1,78
11965,1,1,45,3,7,2018-04-01,0.16,2,0
11966,1,2,72,30,11,2019-06-22,0.26,1,251
11967,2,2,230,3,52,2019-06-04,1.33,2,325
11968,2,2,250,5,33,2019-05-14,0.76,1,28
11969,2,2,140,4,1,2016-01-10,0.02,2,223
11970,1,2,85,5,0,,,1,0
11971,2,2,99,30,0,,,1,0
11972,2,2,200,3,0,,,1,0
11973,1,1,99,2,3,2017-01-02,0.07,1,0
11974,1,2,140,7,31,2019-03-25,0.72,1,209
11975,1,2,181,4,4,2017-05-02,0.09,2,188
11976,1,2,165,2,166,2019-07-01,3.76,1,8
11977,2,2,175,3,14,2019-06-17,1.86,1,51
11978,1,2,100,6,1,2016-01-07,0.02,1,0
11979,1,2,209,1,178,2019-06-18,4.47,1,228
11980,2,1,110,1,1,2015-11-10,0.02,1,0
11981,1,1,50,7,4,2016-03-20,0.09,1,0
11982,2,2,80,2,3,2016-03-30,0.07,1,0
11983,5,1,75,1,59,2019-06-23,1.45,2,354
11984,2,2,70,7,1,2015-12-08,0.02,1,0
11985,2,2,125,1,1,2015-11-23,0.02,1,0
11986,3,2,70,1,1,2015-11-11,0.02,1,0
11987,3,1,180,1,0,,,2,0
11988,1,1,100,2,7,2018-10-28,0.19,1,310
11989,1,2,200,8,2,2016-06-07,0.05,1,0
11990,2,2,100,30,3,2018-07-22,0.16,1,0
11991,2,1,95,3,0,,,1,0
11992,2,2,150,5,0,,,2,0
11993,3,2,144,2,13,2019-03-24,0.3,1,288
11994,1,1,42,3,0,,,1,0
11995,2,1,95,1,13,2018-05-18,0.32,2,0
11996,2,2,220,2,3,2016-12-23,0.07,2,0
11997,2,1,209,3,7,2019-06-20,0.22,1,317
11998,1,1,118,3,5,2017-05-31,0.16,2,0
11999,1,1,50,5,28,2018-08-20,1.36,2,0
12000,1,1,95,1,0,,,1,0
12001,2,1,85,1,1,2015-11-14,0.02,1,0
12002,2,2,200,5,5,2017-08-18,0.12,1,0
12003,1,2,161,2,21,2019-06-30,0.48,3,2
12004,1,2,110,2,24,2017-10-13,0.56,1,0
12005,2,2,149,1,0,,,1,0
12006,2,2,104,30,5,2017-02-26,0.13,8,156
12007,1,2,200,1,1,2016-01-01,0.02,1,0
12008,1,1,99,1,5,2016-05-01,0.12,1,0
12009,1,2,80,5,12,2017-06-15,0.28,1,0
12010,2,2,400,1,3,2016-11-27,0.08,1,0
12011,1,2,98,4,3,2016-03-23,0.07,3,0
12012,1,1,63,2,2,2016-06-11,0.05,1,0
12013,1,1,69,2,75,2019-06-21,1.73,2,249
12014,3,2,89,1,16,2017-12-31,0.45,1,36
12015,3,2,99,4,4,2019-01-04,0.09,1,0
12016,2,2,140,4,2,2015-12-28,0.05,1,0
12017,1,2,150,4,76,2019-06-25,1.78,2,274
12018,1,2,199,2,6,2019-06-30,1.4,1,73
12019,2,2,120,20,0,,,1,0
12020,2,2,175,1,0,,,1,0
12021,2,2,300,3,25,2019-06-24,0.58,3,0
12022,1,1,40,1,3,2016-01-01,0.07,1,0
12023,1,1,100,2,22,2017-11-06,0.5,1,0
12024,1,2,170,2,127,2019-05-29,2.9,2,236
12025,2,2,120,8,6,2017-09-07,0.14,1,0
12026,1,1,60,1,145,2019-07-01,3.26,3,313
12027,2,2,90,7,7,2019-04-27,0.16,1,269
12028,2,1,60,5,1,2015-12-30,0.02,1,0
12029,2,2,450,1,0,,,1,0
12030,2,1,75,1,0,,,1,0
12031,2,2,170,3,11,2018-08-19,0.31,1,0
12032,1,1,75,2,0,,,1,0
12033,2,1,75,1,0,,,1,1
12034,1,1,80,2,0,,,1,0
12035,1,2,139,3,10,2018-09-07,0.7,1,0
12036,2,2,250,2,10,2017-05-24,0.23,1,0
12037,2,2,150,1,1,2015-11-17,0.02,1,0
12038,1,1,90,3,6,2019-01-02,0.32,1,0
12039,2,1,55,4,14,2019-06-02,0.33,1,8
12040,2,2,296,2,24,2019-06-23,1.69,1,0
12041,2,2,150,2,9,2019-06-04,1.41,1,89
12042,5,2,139,3,30,2019-05-21,0.69,1,357
12043,2,1,249,4,0,,,2,0
12044,2,2,250,5,0,,,1,0
12045,2,2,205,3,2,2016-05-19,0.05,1,0
12046,1,2,90,2,2,2017-07-20,0.07,1,0
12047,1,3,25,30,5,2018-05-08,0.12,7,365
12048,3,2,65,30,32,2017-09-23,0.72,1,67
12049,2,2,250,2,1,2015-11-28,0.02,1,0
12050,1,2,140,29,12,2018-08-20,0.31,1,339
12051,2,2,110,3,4,2016-08-16,0.09,1,0
12052,2,2,200,2,0,,,1,0
12053,2,2,120,5,79,2019-06-28,1.82,2,307
12054,1,2,120,4,0,,,1,0
12055,2,1,110,2,2,2018-04-26,0.06,2,188
12056,3,2,200,30,68,2019-07-03,1.66,2,365
12057,1,1,60,2,1,2016-08-08,0.03,1,0
12058,2,2,205,2,1,2015-12-06,0.02,1,0
12059,1,1,50,7,4,2017-07-18,0.11,1,0
12060,2,2,183,1,1,2016-01-09,0.02,1,0
12061,1,2,125,1,0,,,1,0
12062,1,1,70,2,47,2019-05-18,1.1,1,54
12063,1,2,90,14,7,2017-08-31,0.16,1,0
12064,1,2,375,1,23,2018-05-20,0.52,2,364
12065,1,1,50,3,6,2018-10-08,0.14,1,10
12066,2,1,199,1,49,2019-06-17,1.11,1,230
12067,2,1,130,1,0,,,1,0
12068,2,2,285,31,5,2016-05-24,0.12,1,365
12069,1,1,72,4,100,2019-06-28,2.34,6,113
12070,1,1,36,15,14,2019-06-07,0.49,1,15
12071,1,1,84,2,48,2019-06-30,1.11,2,263
12072,2,1,100,1,1,2015-12-01,0.02,1,0
12073,1,1,130,2,16,2019-01-01,0.41,1,262
12074,2,2,285,4,1,2016-01-03,0.02,3,0
12075,2,2,175,4,0,,,1,0
12076,2,2,465,3,74,2019-07-06,1.67,1,62
12077,2,2,175,3,6,2016-02-03,0.14,1,0
12078,1,2,165,5,201,2019-06-27,4.7,2,212
12079,2,2,156,30,1,2018-08-31,0.1,96,252
12080,2,2,191,30,0,,,96,341
12081,1,2,160,14,1,2016-08-28,0.03,1,0
12082,2,2,305,1,0,,,2,0
12083,2,2,200,1,52,2019-06-30,1.2,1,74
12084,1,2,260,3,4,2017-05-29,0.11,2,0
12085,2,1,105,5,0,,,2,0
12086,1,1,85,1,0,,,1,0
12087,2,2,100,3,2,2016-02-22,0.05,1,0
12088,1,1,79,4,0,,,1,0
12089,2,1,120,5,125,2018-09-29,2.83,2,177
12090,2,2,300,3,0,,,1,0
12091,5,1,65,3,2,2019-01-02,0.05,1,356
12092,2,1,100,2,151,2019-06-17,3.46,1,0
12093,1,2,127,1,7,2017-07-23,0.16,1,0
12094,3,1,49,2,21,2019-06-15,0.48,2,311
12095,2,1,108,1,11,2017-12-08,0.25,1,0
12096,2,2,121,30,0,,,1,0
12097,2,2,180,1,1,2015-11-21,0.02,1,0
12098,1,1,34,5,34,2019-01-14,0.77,1,7
12099,2,2,180,4,0,,,1,0
12100,2,2,250,53,2,2018-02-14,0.05,1,365
12101,1,2,100,5,3,2019-06-03,0.25,1,78
12102,2,2,175,30,0,,,96,265
12103,2,2,175,30,7,2019-06-24,0.18,96,280
12104,2,2,190,4,10,2018-12-28,0.23,1,0
12105,1,2,90,7,6,2018-07-01,0.17,1,0
12106,2,2,160,2,143,2019-07-05,3.29,1,215
12107,2,1,51,1,1,2016-01-05,0.02,1,0
12108,2,2,150,1,1,2015-12-14,0.02,1,0
12109,1,2,325,3,16,2019-04-20,0.42,1,103
12110,1,2,99,3,9,2019-06-04,0.23,1,42
12111,2,1,150,1,0,,,2,0
12112,1,2,280,1,13,2016-10-29,0.3,1,363
12113,2,2,110,2,166,2019-06-15,3.78,1,229
12114,1,1,100,5,0,,,1,0
12115,1,2,125,2,127,2019-06-17,2.92,1,126
12116,2,2,275,4,18,2019-07-01,1.9,1,85
12117,1,2,308,2,22,2019-06-23,0.55,1,109
12118,1,2,200,4,3,2016-01-03,0.07,1,0
12119,2,1,60,2,136,2019-04-21,3.07,4,48
12120,2,1,65,1,2,2016-01-03,0.05,1,0
12121,2,2,110,1,0,,,1,0
12122,5,2,189,1,8,2019-04-26,0.22,2,354
12123,2,1,60,2,1,2016-05-30,0.03,1,0
12124,2,1,90,5,0,,,1,0
12125,1,1,65,3,1,2015-12-01,0.02,1,0
12126,1,2,128,2,37,2018-11-25,0.84,1,0
12127,1,2,200,2,19,2017-01-02,0.45,1,0
12128,1,2,120,14,0,,,1,0
12129,1,1,75,3,67,2019-06-09,1.52,1,296
12130,2,2,69,1,1,2015-11-27,0.02,1,0
12131,2,2,120,5,3,2017-01-01,0.07,1,0
12132,2,1,95,1,1,2015-12-14,0.02,1,0
12133,1,2,142,2,18,2017-01-02,0.44,1,0
12134,2,2,210,1,0,,,1,365
12135,3,1,155,2,14,2018-04-29,0.33,3,90
12136,2,2,300,2,3,2016-10-24,0.08,1,0
12137,1,1,70,3,46,2019-06-13,1.05,2,92
12138,2,2,180,1,156,2019-06-27,3.58,1,22
12139,2,1,70,1,17,2018-01-03,0.4,1,0
12140,2,1,95,1,1,2016-06-13,0.03,1,0
12141,1,2,100,3,83,2019-05-31,1.9,2,224
12142,1,2,129,5,89,2019-05-26,2.02,2,72
12143,2,1,62,30,0,,,1,174
12144,2,1,40,1,2,2016-01-03,0.05,1,0
12145,1,1,90,2,3,2019-06-10,0.48,1,6
12146,1,1,42,1,1,2016-10-02,0.03,2,0
12147,1,2,125,7,0,,,1,0
12148,1,2,100,4,0,,,1,0
12149,2,2,70,30,1,2018-11-14,0.13,5,365
12150,1,2,108,2,4,2016-07-01,0.09,1,0
12151,3,2,500,2,20,2019-05-31,0.85,6,243
12152,2,1,115,1,0,,,1,0
12153,2,2,275,1,4,2016-06-26,0.09,1,0
12154,1,1,40,1,0,,,1,0
12155,1,2,289,3,128,2019-06-21,2.89,1,92
12156,1,1,130,5,102,2019-07-01,2.48,1,288
12157,2,1,55,3,125,2019-06-20,2.87,1,1
12158,2,2,125,2,0,,,1,0
12159,2,2,130,4,94,2019-06-21,2.2,1,27
12160,1,1,60,2,62,2019-05-23,1.45,2,107
12161,1,2,99,1,140,2019-06-09,3.2,1,363
12162,1,1,50,5,12,2017-08-03,0.27,1,0
12163,2,1,78,25,0,,,1,0
12164,2,2,150,1,1,2016-01-02,0.02,1,0
12165,2,1,90,2,62,2019-05-10,1.73,1,320
12166,1,2,275,5,77,2019-06-29,1.89,2,6
12167,2,2,70,30,3,2018-06-30,0.07,5,339
12168,1,1,39,3,0,,,1,0
12169,2,2,185,3,177,2019-06-22,4.16,1,216
12170,2,1,49,2,0,,,1,0
12171,1,1,69,1,30,2018-01-01,0.8,1,0
12172,1,2,330,2,84,2019-06-23,2.03,1,327
12173,2,2,110,5,0,,,1,7
12174,2,2,450,1,0,,,1,0
12175,2,1,150,2,2,2016-08-22,0.05,2,0
12176,2,2,80,30,10,2019-03-31,0.24,5,357
12177,2,2,80,30,5,2018-06-16,0.12,5,365
12178,2,2,310,3,117,2019-06-22,2.88,1,57
12179,2,2,70,30,5,2019-01-27,0.12,5,341
12180,2,2,325,1,2,2016-01-03,0.05,1,0
12181,3,1,65,3,13,2019-05-18,0.58,2,167
12182,1,2,155,4,128,2019-05-26,2.89,2,0
12183,1,1,45,1,2,2016-01-10,0.05,1,0
12184,2,2,125,4,148,2019-07-05,3.69,1,129
12185,1,1,49,2,213,2019-06-24,4.9,2,30
12186,2,1,150,1,0,,,1,0
12187,1,1,80,2,4,2016-09-05,0.09,1,0
12188,2,2,145,1,152,2019-06-21,3.43,1,200
12189,3,2,125,2,38,2019-06-03,0.87,2,330
12190,3,1,60,1,95,2019-06-23,2.22,3,80
12191,1,1,50,3,70,2019-06-17,1.59,3,25
12192,5,1,70,7,0,,,1,0
12193,1,2,531,1,119,2019-06-23,2.71,3,353
12194,2,2,199,1,81,2019-07-06,1.91,2,318
12195,2,2,214,3,151,2019-06-26,3.58,1,219
12196,2,2,70,3,0,,,1,0
12197,1,2,105,4,1,2016-08-23,0.03,1,0
12198,2,2,240,2,64,2019-06-30,1.68,2,262
12199,3,2,114,4,74,2019-06-27,1.69,2,350
12200,2,1,45,1,1,2015-12-21,0.02,1,0
12201,2,1,45,1,0,,,1,0
12202,1,2,143,1,0,,,1,0
12203,1,2,145,10,18,2019-04-30,0.43,1,157
12204,2,1,90,1,0,,,1,0
12205,1,1,75,3,14,2019-04-04,0.33,1,352
12206,2,1,225,3,49,2019-06-06,1.44,1,322
12207,2,2,150,2,51,2019-06-15,1.21,1,0
