,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12694,2,2,195,3,30,2016-10-23,0.68,1,0
24697,2,1,50,4,3,2018-10-20,0.31,1,0
16884,1,2,175,2,1,2016-07-25,0.03,1,0
35147,4,1,85,1,2,2018-09-13,0.19,2,353
46806,3,2,220,5,1,2019-06-21,1.0,1,63
24712,1,2,160,3,53,2019-07-01,2.24,2,294
47626,1,2,195,2,0,,,2,7
37454,2,2,399,2,29,2019-07-02,3.83,1,234
21393,3,1,50,3,1,2019-06-27,1.0,1,341
7819,2,2,175,3,6,2018-08-31,0.13,1,0
30572,1,1,75,7,1,2018-06-27,0.08,1,0
31779,1,2,200,4,1,2018-06-03,0.07,1,21
21813,2,1,75,1,19,2018-01-04,0.73,1,0
28565,3,1,70,1,0,,,1,0
3266,1,2,151,5,39,2019-06-18,0.58,2,0
31805,1,1,37,3,13,2019-05-31,0.92,2,0
16827,2,1,175,1,35,2019-06-22,3.19,1,19
42827,2,2,151,3,10,2019-06-17,3.0,1,7
34534,1,2,100,2,12,2019-07-01,1.08,1,2
8505,1,2,150,7,4,2018-08-06,0.08,1,94
18966,2,1,110,4,32,2019-06-17,0.94,1,167
45863,1,1,80,3,3,2019-06-08,2.14,1,0
46712,2,1,90,1,0,,,2,179
37277,1,1,90,2,3,2019-01-02,0.37,1,329
26285,1,1,105,30,8,2017-12-03,0.38,3,89
36100,3,1,53,2,24,2019-07-07,2.61,10,359
46094,2,2,390,3,3,2019-06-19,2.57,1,43
26222,1,1,150,1,0,,,1,0
22603,1,2,200,7,9,2019-06-15,0.36,1,269
36531,1,1,125,1,7,2019-01-01,0.76,2,364
43722,2,1,100,3,4,2019-05-26,2.0,3,0
47814,2,2,699,29,0,,,327,327
38324,2,2,714,28,0,,,49,257
25310,2,1,80,1,0,,,2,0
2018,2,2,2500,30,15,2019-07-01,0.26,1,89
45465,1,1,56,1,5,2019-06-23,3.06,3,1
7042,1,1,70,1,3,2015-10-05,0.06,1,363
21768,1,3,30,3,27,2019-06-24,1.25,2,1
9362,1,2,95,1,4,2015-07-19,0.08,1,0
43476,1,2,200,2,1,2019-05-27,0.7,1,0
19917,3,1,59,3,8,2019-06-26,0.83,1,73
16410,2,1,70,1,37,2019-06-08,1.1,1,291
13088,2,2,120,9,0,,,1,0
8233,1,1,40,30,43,2019-01-08,0.87,11,99
31691,2,3,50,1,8,2018-11-12,0.56,1,89
14583,1,1,125,1,7,2017-10-19,0.17,2,0
34593,3,1,99,1,49,2019-06-28,5.88,3,38
30970,4,1,50,1,38,2019-06-23,2.64,3,88
37768,2,2,175,184,0,,,2,0
11229,1,2,98,5,135,2019-06-19,2.96,4,102
29861,2,2,190,1,5,2018-05-16,0.29,1,0
16784,1,2,99,2,148,2019-07-05,3.98,1,29
11718,2,2,150,1,0,,,1,0
9900,1,1,68,1,1,2015-08-31,0.02,1,0
12244,1,2,175,10,11,2016-10-10,0.25,1,0
13815,4,1,50,1,149,2019-07-01,3.7,1,276
9513,2,2,250,30,48,2019-04-29,1.83,2,341
13736,5,2,37,5,10,2018-07-04,0.25,1,0
26416,1,2,240,5,57,2019-06-23,2.83,1,179
16716,1,1,55,3,27,2019-06-19,0.8,1,48
48281,3,2,139,1,1,2019-07-05,1.0,4,171
29590,1,3,55,2,1,2018-03-18,0.06,1,0
32754,1,1,50,4,2,2019-06-21,0.27,1,27
37264,1,1,50,15,2,2018-10-29,0.24,14,0
32436,1,2,183,1,58,2019-06-23,4.36,1,15
9642,2,2,245,3,14,2019-05-14,0.3,1,198
42758,2,1,58,28,3,2019-04-25,1.03,1,0
19102,1,1,50,2,2,2018-08-23,0.17,1,0
13953,2,1,100,2,72,2019-07-02,2.08,1,19
15370,1,2,130,2,0,,,2,16
23912,2,1,69,3,80,2019-06-12,3.7,2,16
32012,1,2,50,3,5,2019-05-31,0.63,1,0
15902,2,2,180,3,1,2016-05-21,0.03,1,0
23468,3,1,55,1,113,2019-06-30,4.44,3,137
26772,3,2,85,2,1,2017-10-15,0.05,1,0
36555,1,3,25,4,17,2019-06-23,1.88,5,80
32429,2,1,100,2,2,2018-08-18,0.15,1,341
3498,1,1,75,1,0,,,1,188
23751,2,2,120,1,3,2017-06-24,0.12,1,0
27783,3,2,99,4,42,2019-06-16,2.17,2,64
17292,2,2,110,1,2,2016-07-01,0.05,2,0
37765,2,1,68,30,4,2019-05-29,0.64,2,0
17440,1,1,200,1,5,2019-05-05,0.15,2,364
15788,2,1,49,30,0,,,1,0
40490,1,1,120,1,8,2019-07-01,2.79,1,80
46538,2,2,125,3,2,2019-06-15,2.0,1,219
6377,2,2,350,2,9,2016-07-12,0.21,1,0
17236,2,1,50,5,0,,,1,0
4490,1,1,75,3,85,2019-06-19,1.41,4,292
28267,1,1,169,1,12,2019-06-30,0.62,17,364
3978,2,2,152,270,5,2016-01-06,0.1,1,0
28066,1,1,39,5,9,2018-09-24,0.46,1,0
21633,2,2,58,2,9,2017-08-27,0.32,1,0
9938,1,1,32,1,0,,,1,0
34022,1,1,45,1,9,2019-01-08,1.13,2,0
10786,1,2,250,2,10,2019-06-20,0.22,2,365
31272,2,2,149,8,19,2019-06-23,1.3,1,6
35045,2,2,239,29,0,,,96,326
38557,1,1,200,31,0,,,3,365
23512,1,2,121,5,3,2017-07-19,0.12,1,0
22756,2,2,259,7,0,,,1,0
7113,2,2,115,3,8,2017-05-17,0.15,1,183
9809,1,2,190,2,63,2018-10-25,1.41,1,0
43401,2,2,217,29,1,2019-05-31,0.75,327,337
23442,5,1,60,1,1,2017-11-25,0.05,1,0
40613,1,1,63,21,0,,,2,135
34750,3,2,200,1,32,2019-06-24,3.02,2,324
36286,1,1,59,3,6,2019-03-24,0.66,1,0
11216,2,2,125,1,6,2015-11-22,0.13,1,0
3911,2,2,159,2,43,2019-06-23,1.1,1,25
2803,3,2,250,3,184,2019-06-26,2.65,1,84
41876,2,1,73,30,0,,,4,364
20838,2,2,99,30,3,2018-12-23,0.22,2,220
27519,2,1,80,30,1,2019-04-05,0.32,1,339
30070,1,1,55,2,5,2018-09-07,0.3,1,0
31669,2,2,650,2,41,2019-05-17,2.83,1,126
34015,2,2,340,30,0,,,65,364
44604,2,2,650,1,3,2019-07-02,1.58,7,126
18904,1,1,125,2,98,2019-06-29,2.88,2,164
38753,2,2,305,30,0,,,232,1
25975,1,1,85,2,61,2019-06-30,2.71,2,61
41013,1,1,40,2,20,2019-06-10,3.8,1,6
2120,3,2,99,3,158,2019-07-02,2.08,2,322
26584,2,1,85,2,30,2019-06-08,1.43,10,344
40075,1,2,175,2,0,,,1,24
4024,1,1,105,1,1,2014-05-02,0.02,1,0
40869,1,1,80,1,2,2019-04-07,0.63,1,0
41518,1,2,195,1,3,2019-06-30,1.1,1,20
12762,1,2,70,20,0,,,1,0
29563,1,1,42,7,2,2018-01-23,0.11,1,0
13916,1,1,44,4,47,2019-05-21,1.3,2,0
37821,3,2,200,3,9,2019-06-22,1.19,1,273
6286,2,2,150,2,42,2019-06-18,0.76,1,258
38925,2,1,115,1,22,2019-06-29,3.22,1,33
21877,2,1,80,3,1,2017-03-21,0.04,1,0
20819,2,1,999,3,1,2017-09-11,0.05,12,365
28556,2,2,285,3,0,,,1,0
13354,2,1,49,5,1,2015-12-22,0.02,1,0
4871,1,2,127,4,142,2019-05-28,2.34,1,2
17431,1,1,82,1,4,2018-05-13,0.15,3,0
45941,2,1,145,1,0,,,3,68
25630,1,1,55,1,9,2017-10-01,0.4,1,0
17847,1,1,55,4,0,,,1,0
21085,2,2,200,30,0,,,10,164
18973,3,1,90,3,6,2017-10-23,0.18,2,10
46454,2,2,249,3,4,2019-07-03,4.0,1,86
7690,1,1,65,1,1,2015-05-05,0.02,1,0
20871,2,1,50,14,33,2019-05-25,1.1,2,22
20068,2,2,599,2,3,2018-12-28,0.33,1,54
31437,2,1,45,7,1,2018-05-23,0.07,1,0
13594,1,1,63,30,17,2018-09-01,0.44,1,73
41051,2,1,60,7,6,2019-05-16,1.32,1,254
38418,1,2,120,3,0,,,2,0
18712,2,2,195,2,90,2019-06-26,2.59,1,134
46042,3,2,87,2,0,,,1,358
2173,2,1,99,10,45,2015-08-05,0.6,1,83
19993,1,2,220,5,1,2016-12-27,0.03,1,0
19411,1,1,149,3,4,2017-01-02,0.13,1,0
44984,2,1,100,1,0,,,8,319
31319,1,2,130,2,35,2019-06-28,2.47,1,34
6257,1,1,99,5,1,2015-10-09,0.02,1,0
10070,1,2,70,1,2,2015-08-17,0.04,1,0
45051,2,2,285,30,1,2019-06-30,1.0,2,179
32680,1,2,169,4,12,2019-06-25,0.95,1,60
11793,2,2,95,1,6,2016-05-16,0.14,1,0
24001,1,2,150,3,23,2019-06-08,0.93,1,120
18873,1,1,50,3,63,2019-06-07,1.91,4,291
9250,2,2,243,1,26,2019-06-22,1.1,1,149
12022,1,1,40,1,3,2016-01-01,0.07,1,0
44150,3,1,75,1,14,2019-07-07,5.83,3,88
2819,1,1,35,30,5,2014-04-23,0.07,1,97
32776,1,1,50,4,6,2019-06-30,0.62,3,330
4105,2,1,105,3,21,2019-07-02,0.33,3,20
18262,1,1,65,1,1,2016-08-08,0.03,1,0
44666,3,1,50,1,4,2019-06-30,1.76,3,89
35544,2,1,62,14,1,2019-05-03,0.45,3,265
14876,2,2,120,1,11,2016-11-13,0.3,1,0
13735,2,2,100,30,7,2019-02-08,0.21,9,331
13390,1,1,45,2,0,,,1,0
47882,1,2,120,4,0,,,1,65
22848,1,1,79,1,11,2017-08-18,0.42,3,0
1302,1,2,80,4,42,2019-05-28,0.49,1,245
42071,2,1,100,1,4,2019-07-01,1.69,9,317
4964,1,1,80,3,0,,,1,0
16736,1,1,60,2,0,,,1,41
6637,2,2,149,3,0,,,1,0
14360,1,1,40,4,1,2016-03-27,0.03,1,0
47303,2,2,251,3,3,2019-07-04,3.0,1,258
22224,2,2,200,4,45,2019-06-13,1.66,1,49
18531,2,2,175,7,26,2019-06-18,0.8,1,188
24654,3,1,70,2,7,2017-10-16,0.3,1,65
2006,3,2,81,1,313,2019-07-05,4.09,2,263
8603,2,1,95,3,24,2019-07-02,0.49,6,334
43029,3,1,60,2,2,2019-04-27,0.77,1,0
30617,2,2,220,15,4,2019-05-01,0.25,1,9
42888,2,1,125,1,8,2019-07-03,2.7,2,117
42953,3,1,47,30,0,,,10,365
39959,1,1,89,6,8,2019-06-15,1.98,3,260
45276,1,2,350,3,3,2019-06-28,2.0,1,22
47266,2,1,65,1,1,2019-07-06,1.0,3,17
26387,1,1,80,30,3,2019-05-04,0.14,6,324
35543,3,1,250,1,2,2018-10-08,0.2,4,365
2447,1,3,35,5,110,2018-01-03,1.49,4,0
19687,1,2,150,4,11,2019-01-04,0.36,1,0
5871,1,1,80,1,2,2014-11-09,0.03,1,0
38716,2,2,241,30,0,,,232,149
12113,2,2,110,2,166,2019-06-15,3.78,1,229
3995,1,1,90,3,5,2016-09-12,0.08,1,0
1198,1,2,96,3,1,2018-05-26,0.07,1,0
3473,2,2,190,1,2,2015-07-13,0.04,1,0
7695,3,1,54,3,47,2019-05-20,0.93,2,321
9138,1,2,145,1,0,,,1,0
16894,1,1,70,3,61,2019-06-29,1.63,1,190
583,1,1,75,3,59,2017-01-05,0.62,3,0
24867,1,2,175,3,30,2019-06-25,1.28,1,24
4808,2,2,290,7,90,2019-06-14,1.53,1,41
27166,1,1,75,3,2,2019-06-30,1.2,8,365
33978,2,2,110,5,3,2019-03-16,0.28,1,1
17660,2,2,110,1,65,2019-06-30,1.8,2,266
30576,1,1,100,4,0,,,1,89
36928,3,1,65,2,2,2019-06-30,1.43,2,364
41667,2,2,110,4,5,2019-05-27,1.23,2,214
30726,3,2,149,2,28,2019-06-30,1.78,7,74
15491,2,2,154,1,0,,,1,0
48133,2,2,300,4,0,,,1,336
17414,3,2,125,5,12,2018-12-16,0.33,1,3
23665,2,1,75,3,1,2017-06-19,0.04,1,0
36102,3,2,100,1,9,2019-03-17,1.03,1,2
872,2,1,86,3,216,2019-05-14,2.44,1,250
43806,5,1,35,1,8,2019-06-27,8.0,1,48
41528,1,1,65,1,20,2019-07-04,4.23,4,107
38167,1,3,46,2,0,,,1,0
34597,2,1,65,4,2,2019-05-28,0.25,2,0
11263,1,2,175,5,10,2019-06-13,0.23,1,32
13741,2,1,80,1,27,2019-05-10,0.79,1,302
36204,1,1,100,3,1,2018-12-04,0.14,5,305
19137,2,2,189,2,136,2019-07-06,4.09,2,30
6453,1,1,90,1,0,,,1,0
9644,2,2,386,7,0,,,1,0
6208,1,2,167,4,6,2019-01-02,0.12,1,0
41633,1,2,150,3,2,2019-06-30,2.0,1,70
3213,1,2,140,3,156,2019-04-25,2.36,2,230
48302,1,3,200,1,0,,,1,9
47321,2,2,225,4,2,2019-06-29,2.0,1,289
4993,2,2,200,7,16,2019-07-02,1.09,1,50
5736,1,2,380,3,105,2019-06-30,1.82,2,264
22245,2,2,115,2,100,2019-06-16,3.67,1,91
36800,2,2,195,2,10,2019-06-11,1.16,1,3
43519,2,2,149,2,7,2019-06-14,2.63,1,163
39320,2,2,345,7,0,,,1,227
42343,2,2,150,3,7,2019-06-13,1.98,1,0
20647,3,1,45,1,2,2017-01-02,0.07,1,0
24889,3,1,65,1,5,2019-02-26,0.56,1,328
35799,3,1,75,2,4,2018-10-28,0.42,1,164
26203,1,2,225,3,12,2019-07-08,0.55,1,47
48180,2,2,200,2,0,,,1,47
27074,3,1,45,3,12,2019-06-27,1.67,1,0
29211,2,2,499,14,23,2019-05-09,1.27,4,1
10429,1,1,83,3,14,2017-01-02,0.31,1,0
34164,2,2,250,2,15,2018-12-22,1.33,1,0
1874,1,1,120,1,0,,,1,0
20894,1,2,122,7,43,2019-06-10,1.41,1,146
14416,2,2,165,6,4,2019-04-18,0.19,1,13
8653,2,1,70,1,33,2019-05-11,1.28,3,313
38112,2,1,80,2,3,2019-01-03,0.42,1,0
7644,2,2,350,1,4,2019-04-20,0.08,2,365
35552,1,1,58,3,24,2019-06-29,2.62,1,6
28654,3,1,100,2,23,2019-06-08,1.23,1,95
35991,2,2,225,29,1,2019-06-01,0.79,96,332
650,3,2,79,4,60,2019-06-25,0.64,2,297
40284,5,2,67,7,2,2019-04-01,0.38,1,172
46730,1,1,45,2,1,2019-06-28,1.0,1,154
7740,2,2,165,6,46,2019-01-03,0.92,1,3
33557,1,2,80,5,24,2019-06-08,2.02,1,0
37987,1,2,150,5,3,2019-03-15,0.46,1,24
37395,3,1,180,1,0,,,3,0
24850,4,1,33,3,29,2019-06-09,1.3,7,356
35353,1,1,50,5,1,2018-09-04,0.1,1,0
34202,1,1,65,1,44,2019-07-01,5.34,3,27
25085,1,1,38,30,43,2019-06-01,1.87,6,193
45292,2,2,250,4,0,,,1,4
14480,1,2,200,1,0,,,1,0
44861,1,1,49,1,2,2019-06-24,2.0,1,325
7000,1,1,60,1,0,,,1,0
13589,2,2,165,1,188,2019-07-05,4.42,1,328
29121,1,1,44,1,0,,,2,0
17055,2,1,36,4,2,2016-08-29,0.06,1,0
43574,2,2,271,30,0,,,232,316
30969,1,1,75,5,9,2019-06-15,0.6,2,336
29291,1,1,80,14,4,2019-04-03,0.23,1,0
257,3,2,99,5,441,2019-06-24,4.5,1,226
22427,2,2,100,3,3,2017-04-25,0.11,1,0
3045,1,1,65,1,10,2019-05-20,0.44,1,73
11994,1,1,42,3,0,,,1,0
39397,2,1,70,14,2,2019-05-17,0.61,12,146
40004,2,2,300,3,0,,,1,0
45294,2,2,210,2,2,2019-07-05,1.62,1,138
37655,2,1,90,2,23,2019-06-23,3.0,3,17
32931,1,1,85,1,12,2018-10-03,0.97,1,0
21628,1,2,195,4,0,,,1,0
1939,2,2,195,31,8,2013-06-28,0.1,1,273
4236,2,1,100,1,1,2018-05-25,0.07,1,365
29276,1,1,40,1,11,2018-04-01,0.6,1,0
32666,2,2,200,3,37,2019-06-08,2.85,1,2
44593,2,1,112,2,7,2019-06-22,3.39,1,1
2468,1,1,99,6,148,2019-06-26,2.09,3,252
27831,1,1,40,1,13,2019-06-30,0.65,1,184
37187,3,2,349,2,27,2019-07-04,3.29,1,303
6531,1,1,77,1,0,,,1,0
37440,1,1,70,2,11,2019-05-24,1.45,2,71
34247,1,1,60,2,5,2019-05-22,0.48,1,2
4223,1,2,195,5,3,2016-10-27,0.05,1,0
40621,2,2,170,3,9,2019-06-19,1.71,3,169
42920,1,2,336,2,9,2019-07-06,5.87,1,97
25561,2,2,200,2,3,2018-01-02,0.14,1,0
14315,1,1,50,1,1,2016-04-14,0.03,1,0
17067,1,1,60,1,3,2017-03-26,0.08,1,0
45705,2,2,200,31,0,,,5,354
30458,1,1,43,1,12,2019-04-22,0.76,2,47
19407,2,2,149,2,88,2019-06-26,2.69,1,76
45260,5,1,50,2,11,2019-07-07,6.73,2,88
7472,3,1,50,4,1,2015-03-16,0.02,1,0
40681,2,1,109,1,2,2019-04-23,0.44,6,0
15476,2,1,62,1,32,2018-10-01,0.83,1,0
32411,2,2,83,30,0,,,52,309
44495,2,2,180,2,4,2019-06-15,2.4,1,22
5094,1,1,49,2,26,2019-04-15,0.54,1,362
29914,5,2,119,3,28,2019-06-12,1.68,1,351
13915,1,2,144,3,1,2016-02-21,0.02,1,0
15986,1,1,165,1,2,2018-10-07,0.09,4,342
47258,2,2,200,3,0,,,1,270
14307,1,2,90,7,32,2019-06-14,0.83,1,71
30327,3,1,60,1,14,2019-05-01,0.88,7,64
10631,2,2,180,14,0,,,1,0
3620,2,1,60,2,13,2017-08-17,0.45,1,33
12706,2,2,195,1,0,,,1,0
40961,3,1,42,1,16,2019-06-24,3.36,3,121
30686,2,2,99,30,55,2018-10-04,3.5,1,63
23494,2,1,80,1,18,2019-01-06,0.75,1,179
32652,3,1,60,1,46,2019-07-05,3.68,3,108
41005,3,1,75,1,0,,,1,138
42982,2,2,236,1,4,2019-05-26,1.46,3,341
18636,1,2,189,3,1,2016-10-07,0.03,1,83
46388,2,2,920,1,0,,,1,180
522,1,2,99,4,90,2019-06-30,0.94,1,56
36328,1,1,90,2,54,2019-07-07,5.79,2,118
19628,3,1,40,1,117,2019-07-01,3.63,1,300
19640,2,2,265,3,2,2016-11-27,0.06,1,0
42149,1,2,250,4,1,2019-06-27,1.0,1,122
9946,1,2,99,59,17,2019-06-01,0.49,1,58
25533,1,1,94,2,0,,,2,0
40951,2,2,89,7,0,,,1,1
36449,2,2,185,2,0,,,3,89
41664,2,2,209,29,0,,,121,184
23571,1,3,29,1,124,2019-06-18,4.99,7,73
30752,3,2,85,30,3,2019-06-30,0.2,15,256
13199,3,1,60,2,10,2017-07-01,0.23,1,0
10305,1,1,79,2,2,2019-06-22,0.22,2,365
45989,1,1,250,29,0,,,4,157
48270,2,1,98,1,0,,,4,87
37827,3,1,75,2,2,2019-05-20,0.32,1,52
23894,3,2,165,3,61,2019-06-08,2.46,5,62
9139,1,2,375,2,0,,,1,0
44110,3,1,55,1,0,,,1,179
16815,1,2,200,7,3,2018-01-03,0.09,2,0
34061,1,1,60,30,3,2019-03-01,0.45,8,221
46412,1,2,599,1,2,2019-06-16,2.0,1,39
4037,1,2,176,3,168,2019-06-15,2.64,2,302
14099,1,2,100,2,29,2019-06-08,2.17,1,318
9775,1,2,150,6,0,,,1,0
34685,1,1,98,1,0,,,2,0
21093,1,2,150,3,25,2019-02-12,0.91,1,64
24953,1,1,33,10,3,2019-06-11,0.13,2,63
47267,1,3,31,30,0,,,6,333
34423,1,1,45,1,7,2019-07-01,0.75,4,32
45520,1,1,58,1,0,,,4,264
17195,2,2,275,3,12,2018-09-26,0.33,1,12
24759,5,2,72,90,2,2018-04-23,0.12,7,223
16362,2,1,60,2,2,2016-05-31,0.05,2,0
40602,1,1,50,2,14,2019-06-20,2.46,1,5
34294,1,1,85,5,29,2019-07-06,2.58,2,58
16602,1,1,89,1,3,2017-04-25,0.08,1,0
13244,1,1,60,1,2,2016-01-05,0.05,2,0
47364,1,1,43,3,0,,,2,320
18084,1,2,299,2,0,,,1,0
37135,1,1,60,1,54,2019-07-02,6.78,1,317
1011,2,2,225,2,244,2019-07-01,2.81,2,252
3026,1,2,120,7,39,2019-06-22,0.91,2,50
33392,2,2,80,2,3,2019-01-07,0.38,1,1
31888,5,2,103,2,40,2019-06-30,2.84,1,248
19082,1,1,75,3,72,2019-06-22,2.14,1,56
37948,2,2,100,2,2,2018-12-31,0.27,1,0
34556,1,1,100,2,0,,,1,0
21421,3,2,75,2,0,,,1,0
41684,3,2,220,1,12,2019-07-04,2.81,7,308
13763,1,2,199,2,9,2019-04-07,0.61,3,90
16067,2,1,40,29,2,2018-08-31,0.08,1,0
4065,1,1,85,1,4,2017-03-05,0.11,1,0
4991,2,2,150,3,18,2018-05-16,0.3,1,0
42906,2,2,175,2,1,2019-05-26,0.68,1,2
27419,2,1,60,15,18,2018-06-20,0.89,1,0
46252,2,2,600,1,2,2019-06-28,2.0,1,80
23661,1,2,195,2,11,2018-01-03,0.45,1,0
12095,2,1,108,1,11,2017-12-08,0.25,1,0
36523,3,1,500,1,0,,,1,89
32219,1,2,295,4,16,2019-07-04,1.42,3,68
20242,1,1,53,1,18,2019-06-17,0.63,8,360
17340,1,2,75,1,2,2016-08-09,0.05,1,0
9626,1,2,100,7,2,2015-09-06,0.04,1,0
3157,1,2,175,2,111,2019-06-23,2.4,2,108
11295,3,3,40,1,39,2019-07-01,0.87,4,351
25698,1,1,70,2,2,2017-09-04,0.09,1,0
26876,2,1,100,2,55,2019-07-06,3.06,2,25
11132,2,1,150,1,1,2015-10-11,0.02,1,0
43151,2,1,125,1,3,2019-06-15,0.95,5,318
43727,2,2,255,2,4,2019-06-20,1.62,327,215
47156,1,1,39,3,0,,,2,179
15126,2,2,239,30,0,,,121,351
20515,3,1,33,3,2,2016-12-31,0.06,1,0
45881,1,1,37,4,0,,,6,29
1834,2,1,60,2,67,2019-06-28,0.88,4,117
43057,1,1,70,4,0,,,3,12
33747,1,2,70,2,2,2019-01-02,0.19,1,0
20386,1,2,100,28,0,,,1,0
14132,1,1,36,1,1,2016-08-18,0.03,1,0
11828,2,2,400,1,0,,,1,0
21569,1,2,160,2,91,2019-06-27,3.35,2,101
7271,1,1,45,1,2,2015-07-09,0.04,1,0
29116,1,2,118,3,3,2019-05-24,1.32,1,249
6438,2,2,99,30,6,2018-08-16,0.11,15,332
34939,2,2,120,14,15,2019-07-01,1.8,1,0
21581,1,1,80,3,179,2019-07-03,6.17,3,191
30234,2,2,146,7,3,2018-12-14,0.21,1,353
27014,1,2,100,5,5,2019-06-20,0.27,1,0
15117,2,2,160,3,36,2019-06-23,0.93,1,318
22719,1,1,59,15,3,2019-05-31,0.16,3,311
16908,2,2,150,30,1,2017-06-02,0.04,23,332
23240,2,1,70,3,18,2018-12-16,0.69,1,0
11473,2,2,139,3,6,2016-10-27,0.13,1,0
37553,3,1,110,1,1,2019-01-02,0.16,1,357
45175,3,2,189,2,6,2019-07-03,5.0,1,8
26079,2,2,160,1,5,2018-06-24,0.23,1,0
43963,2,1,55,1,20,2019-07-01,7.41,3,175
35571,2,1,149,1,16,2019-06-24,1.62,1,337
22839,1,1,124,1,5,2019-05-11,0.2,2,111
3509,1,1,50,5,77,2018-12-16,1.14,1,33
22362,3,1,95,2,36,2018-09-11,1.37,1,0
30092,2,1,85,3,0,,,1,0
37448,2,1,55,1,35,2019-07-02,4.39,1,0
18401,2,2,252,2,16,2019-03-21,0.49,13,327
41022,5,1,40,3,11,2019-05-25,2.06,1,0
5096,2,2,200,4,0,,,1,0
34264,2,2,225,2,17,2019-07-01,1.54,2,0
14666,2,2,299,4,7,2017-09-15,0.19,1,0
12785,1,2,160,2,70,2018-01-02,1.63,1,342
25928,2,1,55,10,6,2018-09-30,0.28,1,156
19794,2,2,295,365,15,2018-04-24,0.49,1,0
35546,1,1,89,1,3,2019-06-10,1.73,6,365
34668,2,2,149,2,1,2018-08-08,0.09,1,0
6672,3,2,150,2,2,2015-05-24,0.04,1,0
27092,2,2,150,2,69,2019-07-03,3.36,1,69
8197,2,2,175,3,0,,,1,0
43594,3,2,149,1,0,,,4,113
30650,2,1,70,2,6,2018-04-06,0.37,2,0
33034,1,2,99,3,3,2019-01-12,0.26,1,0
27451,1,2,150,4,5,2019-01-02,0.25,1,0
1290,1,2,104,11,22,2019-05-10,0.26,1,0
48138,2,2,149,1,1,2019-07-03,1.0,1,189
2688,1,2,99,3,208,2019-06-25,2.89,1,206
27179,5,2,114,2,79,2019-07-01,3.88,1,283
44687,2,1,100,3,8,2019-06-25,3.87,1,359
24113,1,1,39,1,0,,,1,0
24520,3,1,45,6,1,2019-05-10,0.5,1,14
11291,1,1,35,1,9,2017-03-06,0.2,1,0
36079,1,1,80,2,11,2019-02-08,1.15,1,5
38302,1,2,120,3,43,2019-06-30,5.94,1,56
37199,2,1,89,1,44,2019-07-01,5.59,2,4
41313,1,2,167,2,20,2019-06-30,4.96,2,284
45338,2,1,80,1,9,2019-07-08,5.51,1,42
31487,1,2,145,2,73,2019-06-21,4.95,1,219
38808,2,2,300,30,0,,,232,356
46595,1,2,121,3,7,2019-07-06,6.0,1,6
9853,2,2,160,1,26,2016-12-31,0.54,1,0
30509,2,2,300,3,24,2019-06-30,1.76,1,32
4186,2,2,250,1,1,2014-05-05,0.02,1,0
7046,1,1,50,7,13,2019-05-16,0.33,3,227
19098,1,2,113,30,6,2018-09-30,0.18,5,365
22067,3,1,60,1,1,2017-09-24,0.05,1,0
8174,1,2,100,60,2,2017-05-25,0.04,1,0
4345,1,1,5000,6,10,2016-01-02,0.16,1,363
15468,2,1,359,5,0,,,1,0
18373,1,1,85,3,99,2019-06-13,3.09,1,19
26923,1,1,119,1,0,,,1,0
23861,1,2,63,2,26,2018-03-31,1.08,1,0
41129,2,1,60,30,0,,,32,317
9379,1,2,200,2,28,2016-12-20,0.59,1,0
14176,2,3,35,14,2,2017-10-01,0.08,28,320
21843,1,2,115,2,97,2019-07-03,3.68,1,0
28366,1,2,325,2,21,2019-06-16,1.1,1,14
13634,3,1,55,2,16,2018-03-12,0.46,1,0
34599,1,1,42,10,1,2018-09-12,0.1,1,0
6775,1,2,88,7,2,2015-09-27,0.04,1,0
3518,1,2,150,1,19,2015-06-22,0.28,1,0
34382,2,2,112,3,4,2019-03-30,0.37,1,24
30626,2,3,75,1,59,2019-06-23,3.64,6,174
40559,1,2,400,2,0,,,1,329
24445,1,1,31,55,4,2017-08-22,0.17,1,0
41999,3,2,129,30,0,,,1,348
20414,2,1,54,3,1,2017-01-04,0.03,1,0
29110,2,2,275,180,5,2018-07-17,0.27,2,364
47828,1,2,220,4,1,2019-06-23,1.0,1,25
21973,3,2,45,2,142,2019-07-03,5.03,2,2
29108,1,2,350,1,2,2018-01-01,0.11,3,0
4547,3,2,200,5,22,2018-05-17,0.37,1,188
3677,2,2,250,3,107,2019-06-24,1.64,1,273
32508,1,1,80,2,3,2018-06-17,0.22,1,0
45181,1,1,49,31,0,,,1,42
32168,2,2,450,1,0,,,1,173
16010,2,3,30,3,0,,,1,0
24385,2,1,120,4,31,2018-12-13,1.31,2,188
36909,1,1,45,7,0,,,1,83
14075,2,2,82,1,0,,,1,0
35965,1,1,53,5,1,2018-10-06,0.11,1,11
3463,1,1,54,4,4,2014-05-20,0.06,1,0
11326,2,1,150,1,207,2019-02-21,4.55,4,0
35682,3,1,50,1,18,2019-06-29,1.79,1,71
17655,2,1,105,1,209,2019-07-07,5.79,2,76
14853,2,2,100,1,3,2016-03-15,0.07,1,0
12549,2,2,190,1,0,,,1,0
34165,2,2,450,6,2,2019-07-05,0.31,1,48
13173,2,2,140,4,0,,,1,0
33515,5,1,70,1,3,2019-04-28,0.47,7,360
